Gene_ID,taxonomy,sample_ID,normalized_abundance,pct_identity,aln_length,Clade,latitude.x,longitude.x,depth.x,station,depth.y,size fraction,latitude.y,longitude.y,Station,ENA_ID,INSDC_ID,BioSamples_ID,Sample_method,Depth_Nominal,Environmental_feature,Fraction_Lower,Fraction_Upper,Biome,Region,Province,Barcode,Date_Time,Seafloor,Temperature,Salinity,Density,Distance_coast,Chlorophyll_A,Depth,PAR,O2,NO3,Iron_5m*,Ammonium_5m*,Nitrite_5m*,Nitrate_5m*,CDOM*,NPP_C*,POC*,PIC*,Alkalinity,Carbon Total,CO2,CO3,HCO3,pH,NO2,PO4,NO3_NO2,Si,MLD,DCM,Depth_max_Brunt_Väisälä_freq,Depth_max_O2,Depth_min_O2,Depth_nitracline,Shannon_Darwin*,Shannon_Physat*,miTAG_SILVA_Chao,miTAG_SILVA_Shannon,OG_Richness,OG_Evenness,Chlorophyll c3,Peridinin,Fucoxanthin,Prasinoxanthin,19-Hexanoyloxyfucoxanthin,Alloxanthin,Zeaxanthin,Lutein,Latitude,Longitude,Sea_ice*,Season,Season_subperiod,Okubo-Weiss*,Lyapunov*,Residence_time*
OM-RGC.v2.009046111,Biota;,TARA_B100001989,1.97305E-08,100,290,HBD_Gamma_09 (Clade 2),6.3332,-102.943,SRF,TARA_138,SRF,[0.22-3µm],6.3332,-102.943,TARA_138,ERS493752,ERR599030,SAMEA2623350,SEQ-(10L-or-15min)_W0.22-3,SRF,[SRF] surface water layer (ENVO:00010504),0.22,3,Trades Biome,[NPO] North Pacific Ocean (MRGID:1908),[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488),TARA_B100001989,2011/12/10 14:08:00,-3169,26.605515,33.52041,21.72899,10.2085,0.00588,5,,196.2029,0.803918,0.000004689,0.013172547,0.020416232,2.891272922,2.25678,281.582,,,0,0.0032,9.803891,0.0059,0,8.070004,0.003,0.1575,0.002,1.1855,45,55,57,13,483,64,0.602965,0.433796,4305.503877,6.507542471,17717.1,0.727668896,0.0052,0.003,0.0032,0,0.0213,0,0.0783,0,6.3332,-102.9432,0,autumn,late,-0.002795,0.020154,0
OM-RGC.v2.009046111,Biota;,TARA_B100002019,7.6751E-08,100,290,HBD_Gamma_09 (Clade 2),7.4122,-79.3017,SRF,TARA_140,SRF,[0.22-3µm],7.4122,-79.3017,TARA_140,ERS493877,ERR599162,SAMEA2623426,SEQ-(100L)_W0.22-3,SRF,[SRF] surface water layer (ENVO:00010504),0.22,3,Coastal Biome,[NPO] North Pacific Ocean (MRGID:1908),[CAMR] Central American Coastal Province (MRGID:21494),TARA_B100002019,2011/12/21 16:20:00,-2982,26.555663,28.922675,18.28625,490.8533,0.0186,5,23.370476,205.411,0,0.000034839,0.017845567,0.015867431,1.657347609,,456.336,70.19355392,0.000346121,0.0037,0.04365,9.035155,0.01655,0,8.078013,0.0043,0.09345,0.00275,0.63375,26,23,42,14,360,52,0.525841,0.635134,4459.027048,6.725136374,17613.7,0.735385736,0.0148,0.0149,0.04365,0.00445,0.04335,0.00165,0.16525,0.0029,7.4122,-79.3017,0,autumn,late,0.254223,0,2
OM-RGC.v2.009046111,Biota;,TARA_B100002049,3.39108E-08,100,290,HBD_Gamma_09 (Clade 2),25.6236,-88.45,MES,TARA_142,MES,[0.22-3µm],25.6236,-88.45,TARA_142,ERS494006,ERR598985,SAMEA2623513,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Coastal Biome,[NAO] North Atlantic Ocean (MRGID:1912),[CARB] Caribbean Province (MRGID:21466),TARA_B100002049,2012/01/10 14:49:00,-3257,9.735075,35.165212,27.13905,374.3394,-0.0009,640,0,108.231313,31.001404,0.00116825,0.009340256,0.04348362,0.254889735,,353.047,53.37124062,9.60987E-05,0,0,,0,0,,0,1.2175,,8.624,147,33,156,14,654,740,0.644225,0.691085,5980.493828,6.844384602,20525.4,0.738370666,0,0,0,0,0,0,0.0005,0,25.6236,-88.45,0,winter,early,-2.922481,0.044572,25.75
OM-RGC.v2.009046111,Biota;,TARA_B100001778,1.14373E-07,100,290,HBD_Gamma_09 (Clade 2),35.8427,-37.1526,DCM,TARA_150,DCM,[0.22-3µm],35.8427,-37.1526,TARA_150,ERS494488,ERR598996,SAMEA2623826,SEQ-(100L)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455),TARA_B100001778,2012/03/05 17:34:00,-2747,17.585567,36.285033,26.360683,652.944,0.1418,40,0.66443,229.097917,0.61356,0.001100777,0.013435967,0.023812729,0.096477222,,550.112,69.93914032,0.000247072,,,,,,,0.04,0,0.1745,0.8423,61,48,105,13,547,129,0.243874,0.619626,4224.929725,6.754542143,17443.7,0.738848782,,,,,,,,,35.8427,-37.1526,0,winter,late,-0.032539,0.073051,1.388889
OM-RGC.v2.009008712,Biota;,TARA_B100000287,6.54431E-09,100,291,HBD_Gamma_04 (Clade 3),14.5536,70.0128,DCM,TARA_041,DCM,[0.22-3µm],14.5536,70.0128,TARA_041,ERS489074,ERR598977|ERR599053,SAMEA2620217,SEQ-(10L-or-15min)_W0.22-1.6,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,1.6,Trades Biome,[IO] Indian Ocean (MRGID:1904),[MONS] Indian Monsoon Gyres Province (MRGID:21471),TARA_B100000287,2010/03/30 10:56:00,-3625,27.374181,36.503531,23.734719,245.2806,0.098025,60,0.606707,164.440063,0,0.001387699,0.020277846,0.004047238,0.004698874,,312.006,43.73920631,9.07193E-05,0.002,0.01485,,0.0249,0.00665,,0.2375,0.846,7.847,3.5765,25,57,29,33,404,67,0.21705,0.560517,,,,,0.0372,0.00715,0.01485,0.0043,0.0695,0,0.0423,0,14.5536,70.0128,0,spring,early,-0.412443,0.026178,19.027778
OM-RGC.v2.009008712,Biota;,TARA_B100000378,1.01574E-07,100,291,HBD_Gamma_04 (Clade 3),-15.3379,43.2948,MES,TARA_056,MES,[0.22-3µm],-15.3379,43.2948,TARA_056,ERS489727,ERR599112,SAMEA2620666,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Coastal Biome,[IO] Indian Ocean (MRGID:1904),[EAFR] Eastern Africa Coastal Province (MRGID:21473),TARA_B100000378,2010/06/26 07:12:00,-3368,6.195775,34.8293,27.4047,102.9245,0,1000,0,88.88975,,0.001008999,0.011774442,0.005387648,0.010581372,0.7966,286.329,43.84181976,9.52729E-05,,,,,,,,,,,82,85,93,22,985,,,,6418.191431,6.934209534,20379.9,0.7427029,,,,,,,,,-15.3379,43.2948,0,winter,early,0.887425,,1.25
OM-RGC.v2.009008712,Biota;,TARA_B100000408,2.57039E-08,100,291,HBD_Gamma_04 (Clade 3),-29.5046,37.9599,MES,TARA_064,MES,[0.22-3µm],-29.5046,37.9599,TARA_064,ERS489987,ERR599164|ERR599021,SAMEA2620815,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Coastal Biome,[IO] Indian Ocean (MRGID:1904),[EAFR] Eastern Africa Coastal Province (MRGID:21473),TARA_B100000408,2010/07/07 12:13:00,-4940,7.552017,34.572658,27.0189,547.7305,0,1000,0,190.888667,,0.00080341,0.010198253,0.030657471,0.074760764,1.19559,552.457,64.70048141,0.000163628,,,,,,,,,,,125,55,185,733,171,,0.31965,0.714446,6277.084116,6.789891982,19650.8,0.726436041,,,,,,,,,-29.5046,37.9599,0,winter,early,0.676958,0.119044,0
OM-RGC.v2.009008712,Biota;,TARA_B000000441,3.7591E-08,100,291,HBD_Gamma_04 (Clade 3),-35.2421,26.3048,DCM,TARA_065,DCM,[0.22-3µm],-35.2421,26.3048,TARA_065,ERS490085,ERR598990|ERR599018|ERR599110,SAMEA2620890,SEQ-(100L)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Coastal Biome,[IO] Indian Ocean (MRGID:1904),[EAFR] Eastern Africa Coastal Province (MRGID:21473),TARA_B000000441,2010/07/12 11:03:00,-4291,21.72823,35.451512,24.64465,91.3689,0.11241,30,0.043008,207.48285,,0.000760815,0.009926958,0.065700063,0.482149295,,621.475,80.35794067,0.000164711,,,,,,,,,,,66,27,,13,63,,0.134533,0.817359,,,,,,,,,,,,,-35.2421,26.3048,0,winter,early,4.780821,0.143321,0
OM-RGC.v2.009008712,Biota;,TARA_B000000460,2.58618E-08,100,291,HBD_Gamma_04 (Clade 3),-35.1889,26.2905,MES,TARA_065,MES,[0.22-3µm],-35.1889,26.2905,TARA_065,ERS490065,ERR598960|ERR599034,SAMEA2620882,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Coastal Biome,[IO] Indian Ocean (MRGID:1904),[EAFR] Eastern Africa Coastal Province (MRGID:21473),TARA_B000000460,2010/07/12 06:46:00,-4316,8.33035,34.630583,26.947583,85.2841,-0.0018,850,0,199.726,,0.000760815,0.009926958,0.065700063,0.482149295,,621.475,79.92088318,0.000164316,,,,,,,,,,,78,20,88,679,1186,,0.134533,0.817359,6265.395611,6.791873452,19527.4,0.729378736,,,,,,,,,-35.1889,26.2905,0,winter,early,4.780821,0.143321,0
OM-RGC.v2.009008712,Biota;,TARA_B100000678,5.10533E-08,100,291,HBD_Gamma_04 (Clade 3),-8.9729,-139.239,MES,TARA_122,MES,[0.22-3µm],-8.9729,-139.239,TARA_122,ERS492680,ERR598999|ERR599096|ERR599033|ERR599083,SAMEA2622673,SEQ-(10L-or-15min)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Trades Biome,[SPO] South Pacific Ocean (MRGID:1910),"[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)",TARA_B100000678,2011/07/27 19:28:00,-3328,7.133995,34.5789,27.07634,33.3605,-0.00144,600,0,40.6107,41.697487,0.000002316,0.030111594,0.087558472,6.207147837,,300.345,42.27088737,0.000125267,,,,,,,,,,,98,103,107,13,255,209,0.260512,0.561525,,,,,,,,,,,,,-8.9729,-139.2393,0,winter,middle,0.007751,0.028977,15.833333
OM-RGC.v2.009008712,Biota;,TARA_B100000686,2.46645E-08,100,291,HBD_Gamma_04 (Clade 3),-8.9109,-140.285,MIX,TARA_123,MIX,[0.22-3µm],-8.9109,-140.285,TARA_123,ERS492778,ERR598998|ERR598956|ERR599117|ERR599157,SAMEA2622733,SEQ-(10L-or-15min)_W0.22-3,MIX,[MIX] marine epipelagic wind mixed layer (ENVO:01000061),0.22,3,Trades Biome,[SPO] South Pacific Ocean (MRGID:1910),"[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)",TARA_B100000686,2011/08/01 17:52:00,-985,21.97372,35.877315,24.895825,5.9764,-0.00582,150,,158.18405,5.004597,0.000002277,0.02508309,0.054778114,6.231764158,,,77.0915184,0.000143744,0.0025,0.000925,,0.006175,0.002,,1.46875,0.6607,5.44175,1.18375,107,36,234,13,237,236,,,,,,,0.006075,0.001225,0.000925,0,0.013375,0,0.00555,0,-8.9109,-140.2845,0,winter,middle,-0.011503,0.053774,1.083333
OM-RGC.v2.009008712,Biota;,TARA_B100000676,5.55319E-08,100,291,HBD_Gamma_04 (Clade 3),-9.0714,-140.597,MIX,TARA_124,MIX,[0.22-3µm],-9.0714,-140.597,TARA_124,ERS492863,ERR599084|ERR598988|ERR599089|ERR599161,SAMEA2622796,SEQ-(10L-or-15min)_W0.22-3,MIX,[MIX] marine epipelagic wind mixed layer (ENVO:01000061),0.22,3,Trades Biome,[SPO] South Pacific Ocean (MRGID:1910),"[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)",TARA_B100000676,2011/08/05 17:31:00,-954,24.81397,35.907345,24.092785,46.8174,0.02364,120,0.00002,172.42475,4.148328,0.000002459,0.023188621,0.052577804,6.232079824,,,71.37910843,0.000164031,0.00585,0.00185,,0.00975,0,,0.3535,0.4885,1.19925,1.469,101,28,111,13,193,145,,,,,,,0.01025,0.00215,0.00185,0,0.01915,0,0.0175,0,-9.0714,-140.5973,0,winter,middle,0.000096,0.043603,2.777778
OM-RGC.v2.009008712,Biota;,TARA_B100001123,2.87638E-08,100,291,HBD_Gamma_04 (Clade 3),-8.8999,-142.546,MIX,TARA_125,MIX,[0.22-3µm],-8.8999,-142.546,TARA_125,ERS492926,ERR599156,SAMEA2622837,SEQ-(10L-or-15min)_W0.22-3,MIX,[MIX] marine epipelagic wind mixed layer (ENVO:01000061),0.22,3,Trades Biome,[SPO] South Pacific Ocean (MRGID:1910),"[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)",TARA_B100001123,2011/08/09 17:05:00,-4371,23.681605,36.28145,24.715135,230.753,-0.00327,140,0.000059,160.81445,3.583718,0.000002359,0.01748565,0.02433348,6.146822453,,,55.34723282,8.75286E-05,0,0.0004,,0.0025,0,,0.05475,0.566,3.47525,1.24575,102,26,111,29,242,211,,,,,,,0.00145,0,0.0004,0,0.00415,0,0.0002,0,-8.8999,-142.5461,0,winter,middle,-0.004254,0.014455,0
OM-RGC.v2.009008712,Biota;,TARA_B100001250,5.73524E-07,100,291,HBD_Gamma_04 (Clade 3),31.5168,-159.046,DCM,TARA_132,DCM,[0.22-3µm],31.5168,-159.046,TARA_132,ERS493340,ERR598995,SAMEA2623079,SEQ-(100L)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Westerlies Biome,[NPO] North Pacific Ocean (MRGID:1908),[NPST] North Pacific Subtropical and Polar Front Provinces (MRGID:21484),TARA_B100001250,2011/10/05 00:59:00,-5710,15.321075,34.39568,25.4389,972.1014,0.07992,115,0.006352,222.94125,0,0.00081438,0.022323498,0.023501203,0.001618445,,246.522,28.51713467,0.000150477,0.0055,0.0099,,0.041,0,,0.017,0.1252,0.047,4.4468,48,110,58,52,16,128,0.486663,0.607278,5351.604577,6.561389685,17993.8,0.727202007,0.024,0.0035,0.0099,0.0009,0.0512,0,0.0352,0,31.5168,-159.046,0,autumn,early,0.134524,0.043804,0
OM-RGC.v2.009008712,Biota;,TARA_B100001245,1.45193E-06,100,291,HBD_Gamma_04 (Clade 3),31.528,-159.022,MES,TARA_132,MES,[0.22-3µm],31.528,-159.022,TARA_132,ERS493372,ERR598980,SAMEA2623098,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NPO] North Pacific Ocean (MRGID:1908),[NPST] North Pacific Subtropical and Polar Front Provinces (MRGID:21484),TARA_B100001245,2011/10/05 20:45:00,-5529,6.634392,33.991383,26.6805,970.5554,-0.0024,550,0,131.979417,28.302949,0.00081438,0.022323498,0.023501203,0.001618445,,263.25375,28.31336403,0.000153814,0,0,,0,0,,,,,,47,113,56,56,646,137,0.486663,0.607278,6356.928968,6.831743729,19674.3,0.729293364,0,0,0,0,0,0,0,0,31.528,-159.0224,0,autumn,early,0.134524,0.043804,0
OM-RGC.v2.009008712,Biota;,TARA_B100001105,1.22552E-07,100,291,HBD_Gamma_04 (Clade 3),35.2698,-127.727,MES,TARA_133,MES,[0.22-3µm],35.2698,-127.727,TARA_133,ERS493460,ERR599115,SAMEA2623155,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NPO] North Pacific Ocean (MRGID:1908),[NPST] North Pacific Subtropical and Polar Front Provinces (MRGID:21484),TARA_B100001105,2011/10/19 19:27:00,-4691,4.918875,34.333562,27.162231,522.5004,-0.0045,650,0,9.46475,43.553981,0.000164224,0.019672674,0.010027013,0.004801808,,644.261,65.03458405,0.000298098,0,0,,0,0,,,,,,13,38,42,33,656,49,0.637497,0.44712,7460.331781,6.975785811,21207.9,0.719530468,0,0,0,0,0,0,0.0002,0,35.2698,-127.7268,0,autumn,early,-0.465615,0.043359,41.555556
OM-RGC.v2.009008712,Biota;,TARA_B100001964,1.58696E-08,100,291,HBD_Gamma_04 (Clade 3),14.2075,-116.647,DCM,TARA_137,DCM,[0.22-3µm],14.2075,-116.647,TARA_137,ERS493670,ERR598987|ERR599099|ERR599070|ERR599147,SAMEA2623295,SEQ-(10L-or-15min)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Trades Biome,[NPO] North Pacific Ocean (MRGID:1908),[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488),TARA_B100001964,2011/12/02 20:42:00,-4118,20.58574,34.366025,24.14088,505.4989,0.33414,40,0.645405,123.201,7.312792,0.000004212,0.016200179,0.02376498,3.006373823,1.7042,452.195,62.97020531,0.000252071,0.0238,0.0228,,0.0606,0,,0.3055,0.884,6.0475,4.661,28,34,39,16,206,39,0.623359,0.561121,4996.589383,6.084460282,17574.3,0.737769447,0.0553,0.0197,0.0228,0.0051,0.1557,0.0025,0.1106,0.0088,14.2075,-116.6468,0,autumn,late,0.075315,0.032361,0
OM-RGC.v2.009008712,Biota;,TARA_B100001971,6.14034E-08,100,291,HBD_Gamma_04 (Clade 3),14.2025,-116.643,MES,TARA_137,MES,[0.22-3µm],14.2025,-116.643,TARA_137,ERS493705,ERR599127|ERR599076|ERR599015|ERR599152,SAMEA2623314,SEQ-(10L-or-15min)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Trades Biome,[NPO] North Pacific Ocean (MRGID:1908),[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488),TARA_B100001971,2011/12/03 14:31:00,-4140,8.887131,34.5882,26.820475,508.0711,0,375,0,0.832313,35.049476,0.000004212,0.016200179,0.02376498,3.006373823,1.3698,452.195,67.85565948,0.000261073,0,0,,0,0,,0.0093,2.9545,34.551,46.6245,28,37,40,14,351,40,0.623359,0.561121,6924.430129,6.248980533,20605.8,0.730546934,0,0,0,0,0,0,0.0011,0,14.2025,-116.6433,0,autumn,late,0.075315,0.032361,0
OM-RGC.v2.009008712,Biota;,TARA_B100002003,2.37402E-08,100,291,HBD_Gamma_04 (Clade 3),6.3559,-103.06,MES,TARA_138,MES,[0.22-3µm],6.3559,-103.06,TARA_138,ERS493822,ERR599060|ERR599175|ERR599004|ERR599051,SAMEA2623390,SEQ-(10L-or-15min)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Trades Biome,[NPO] North Pacific Ocean (MRGID:1908),[PNEC] North Pacific Equatorial Countercurrent Province (MRGID:21488),TARA_B100002003,2011/12/11 20:37:00,-3241,8.149894,34.608919,26.951444,814.9045,0,450,,1.013313,36.753654,0.000004689,0.013172547,0.020416232,2.891272922,,277.87,,,0,0.0018,,0,0,,0.0078,3.155,36.219,52.9225,38,45,49,15,482,49,0.602965,0.433796,6404.034706,6.281538192,20553.2,0.734761859,0,0.001,0.0018,0,0,0,0.0014,0,6.3559,-103.0598,0,autumn,late,-0.002795,0.020154,0
OM-RGC.v2.009008712,Biota;,TARA_B100002052,3.96108E-07,100,291,HBD_Gamma_04 (Clade 3),25.6168,-88.4532,DCM,TARA_142,DCM,[0.22-3µm],25.6168,-88.4532,TARA_142,ERS493981,ERR599100,SAMEA2623488,SEQ-(100L)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Coastal Biome,[NAO] North Atlantic Ocean (MRGID:1912),[CARB] Caribbean Province (MRGID:21466),TARA_B100002052,2012/01/09 20:17:00,-3246,24.961605,36.17927,24.25287,395.8363,0.04617,125,0.000724,193.38225,0,0.00116825,0.009340256,0.04348362,0.254889735,,356.5965,53.37124062,9.60987E-05,0.001,0.0189,,0.041,0,,0.0175,,0.0615,1.168,145,34,154,14,205,321,0.644225,0.691085,4745.138573,6.796594791,18707.1,0.732082066,0.0294,0.0024,0.0189,0.0019,0.0748,0.0025,0.0388,0,25.6168,-88.4532,0,winter,early,-2.922481,0.044572,25.75
OM-RGC.v2.009008712,Biota;,TARA_B100002049,3.82707E-07,100,291,HBD_Gamma_04 (Clade 3),25.6236,-88.45,MES,TARA_142,MES,[0.22-3µm],25.6236,-88.45,TARA_142,ERS494006,ERR598985,SAMEA2623513,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Coastal Biome,[NAO] North Atlantic Ocean (MRGID:1912),[CARB] Caribbean Province (MRGID:21466),TARA_B100002049,2012/01/10 14:49:00,-3257,9.735075,35.165212,27.13905,374.3394,-0.0009,640,0,108.231313,31.001404,0.00116825,0.009340256,0.04348362,0.254889735,,353.047,53.37124062,9.60987E-05,0,0,,0,0,,0,1.2175,,8.624,147,33,156,14,654,740,0.644225,0.691085,5980.493828,6.844384602,20525.4,0.738370666,0,0,0,0,0,0,0.0005,0,25.6236,-88.45,0,winter,early,-2.922481,0.044572,25.75
OM-RGC.v2.009008712,Biota;,TARA_B100001146,6.45823E-08,100,291,HBD_Gamma_04 (Clade 3),39.2392,-70.0343,MES,TARA_145,MES,[0.22-3µm],39.2392,-70.0343,TARA_145,ERS494208,ERR599166,SAMEA2623649,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[GFST] Gulf Stream Province (MRGID:21454),TARA_B100001146,2012/02/02 18:36:00,-2645,5.004169,34.963392,27.649883,226.333,-0.0072,590,0,232.660562,19.964889,0.000894599,0.013130805,0.114780657,2.422716151,,601.048,88.18548203,8.87712E-05,,,,,,,,,,,125,14,100,696,176,92,0.613434,0.688783,6973.229117,6.881070703,19417.6,0.729467247,,,,,,,,,39.2392,-70.0343,0,winter,middle,-0.044917,0.144593,3.472222
OM-RGC.v2.009008712,Biota;,TARA_B100001142,1.06473E-08,100,291,HBD_Gamma_04 (Clade 3),39.2305,-70.0377,SRF,TARA_145,SRF,[0.22-3µm],39.2305,-70.0377,TARA_145,ERS494170,ERR598983,SAMEA2623627,SEQ-(100L)_W0.22-3,SRF,[SRF] surface water layer (ENVO:00010504),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[GFST] Gulf Stream Province (MRGID:21454),TARA_B100001142,2012/02/02 11:52:00,-2649,13.993715,35.12152,26.282555,262.746,0.13044,5,1.097164,236.78925,5.013141,0.000894599,0.013130805,0.114780657,2.422716151,,481.9585,88.18548203,8.87712E-05,0.0164,0.10205,23.63622,0.0266,0,7.882102,0.093,0.33275,3.7925,2.41425,128,55,100,1026,212,105,0.613434,0.688783,4571.093166,6.760536259,14527.4,0.747027979,0.0248,0.00715,0.10205,0.03245,0.0907,0.02185,0.0206,0.00345,39.2305,-70.0377,0,winter,middle,-0.044917,0.144593,3.472222
OM-RGC.v2.009008712,Biota;,TARA_B100001167,3.82077E-08,100,291,HBD_Gamma_04 (Clade 3),34.6663,-71.2907,MES,TARA_146,MES,[0.22-3µm],34.6663,-71.2907,TARA_146,ERS494274,ERR599047,SAMEA2623693,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[GFST] Gulf Stream Province (MRGID:21454),TARA_B100001167,2012/02/16 12:01:00,-4582,10.6855,35.36729,27.13082,388.5682,0.00144,640,,137.3344,21.943329,0.001105931,0.005640432,0.035152871,0.61873752,,388.337,,,,,,,,,0,1.3135,20.025,13.2415,194,13,210,27,637,772,0.517071,0.514298,6301.280979,6.741054363,18700.5,0.726651461,,,,,,,,,34.6663,-71.2907,0,winter,middle,-4.060752,0.04793,91
OM-RGC.v2.009008712,Biota;,TARA_B100001750,8.14633E-08,100,291,HBD_Gamma_04 (Clade 3),34.1504,-56.9684,MES,TARA_148b,MES,[0.22-3µm],34.1504,-56.9684,TARA_148b,ERS494374,ERR598958,SAMEA2623756,SEQ-(10L-or-15min)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455),TARA_B100001750,2012/02/27 15:28:00,-5057,18.129194,36.565812,26.450856,78.7866,-0.0063,250,0,192.246187,3.578039,0.000970728,0.009404778,0.078729671,0.903267649,,,85.92880249,8.22499E-05,,,,,,,0.0305,0.179,4.1285,1.6225,177,43,180,13,781,171,0.339952,0.515841,,,,,,,,,,,,,34.1504,-56.9684,0,winter,middle,,,
OM-RGC.v2.009008712,Biota;,TARA_B100001765,1.98144E-08,100,291,HBD_Gamma_04 (Clade 3),34.0771,-49.8233,MES,TARA_149,MES,[0.22-3µm],34.0771,-49.8233,TARA_149,ERS494431,ERR598964,SAMEA2623794,SEQ-(10L-or-15min)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455),TARA_B100001765,2012/03/01 18:50:00,-4789,10.496305,35.369805,27.170345,1391.144,0.0009,740,0,152.7195,20.172519,0.000983844,0.011274377,0.069205704,0.470016162,,588.722,70.02334213,0.000101148,,,,,,,0.00725,1.34475,20.924,,150,28,150,14,750,878,0.300514,0.556866,6108.653109,6.783395287,19184.7,0.72613114,,,,,,,,,34.0771,-49.8233,0,winter,late,0.275561,0.079308,0
OM-RGC.v2.009008712,Biota;,TARA_B100001559,3.16376E-08,100,291,HBD_Gamma_04 (Clade 3),36.1811,-28.9373,DCM,TARA_151,DCM,[0.22-3µm],36.1811,-28.9373,TARA_151,ERS494559,ERR598986,SAMEA2623868,SEQ-(100L)_W0.22-3,DCM,[DCM] deep chlorophyll maximum layer (ENVO:01000326),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467),TARA_B100001559,2012/03/09 17:42:00,-3516,16.74703,36.182395,26.48531,256.7346,0.08652,80,0.079852,228.11655,1.005795,0.00129951,0.021044872,0.036169071,0.306125077,,426.704,49.19773102,0.000114746,,,,,,,0.0415,0.022,0.142,0.6335,48,68,108,52,170,108,0.414522,0.585611,5286.141793,6.940453083,17700.9,0.732395269,,,,,,,,,36.1811,-28.9373,0,winter,late,-0.157861,0.025897,37.583333
OM-RGC.v2.009008712,Biota;,TARA_B100001179,1.49236E-08,100,291,HBD_Gamma_04 (Clade 3),43.7182,-16.8714,MES,TARA_152,MES,[0.22-3µm],43.7182,-16.8714,TARA_152,ERS494616,ERR598944,SAMEA2623907,SEQ-(100L)_W0.22-3,MES,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),0.22,3,Westerlies Biome,[NAO] North Atlantic Ocean (MRGID:1912),[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467),TARA_B100001179,2012/03/19 14:59:00,-4066,10.167675,35.570583,27.385592,615.9903,0,800,0,174.851333,17.58633,0.000994762,0.022559946,0.052923159,0.32542221,,484.369,67.7718277,0.000182685,,,,,,,,,,,138,24,922,13,883,922,0.542868,0.574202,6000.363223,6.774179828,19541,0.729673172,,,,,,,,,43.7182,-16.8714,0,winter,late,-0.093316,0.033926,6.083333
